,0,1,2,3,4,5,6,7,8,9
20091231,-0.02660228412164838,-0.022976600456774722,-0.01721661810457117,-0.053256911466808214,-0.029895255698470857,-0.0414945418244842,-0.050786389959820516,-0.019022165257988548,-0.039674957559927934,-0.01197187471902767
20100129,0.06819484894763164,0.06710125648590665,0.07339883655591972,0.04544774817750846,0.06160440573979219,0.10173685744631307,0.07606832092443251,0.056450082455180246,0.05333070188604726,0.05163672633063074
20100226,0.026731822144081315,0.03175468921534042,0.034095796708778194,0.02629617544158481,0.03626270936632993,0.030528476479004956,0.0503001274771274,0.042102712853867054,0.039041607582178825,0.06290110842632067
20100331,-0.05969916573452891,-0.05984486936057696,-0.08003312613060506,-0.07102389048844476,-0.07653347931726885,-0.0872121307261315,-0.07070464108516644,-0.06522499612767846,-0.08814537953786664,-0.04555573731495511
20100430,-0.08876114920429999,-0.07249578613013404,-0.09576679919099367,-0.10365003335832289,-0.09250357104255649,-0.09555935921821485,-0.08969318132893758,-0.06668617310015605,-0.028591809729020756,-0.06488866267627372
20100531,-0.11380579849495742,-0.10084796319002572,-0.09964279727576134,-0.08592018631104541,-0.09091425722433018,-0.10635267249426571,-0.09155672050518524,-0.08578140891376272,-0.06623094383378561,-0.0799557511498746
20100630,0.1607839170126487,0.15309426137716292,0.17448862653556624,0.13775917710229854,0.16647139886014198,0.14902761977563805,0.17862291442178582,0.15667612765027897,0.12021442860939495,0.14938229247303944
20100730,0.10020212166060556,0.07045644508529414,0.0871052128824906,0.05689019406659808,0.08304900482917593,0.1006032263210195,0.08114413038629563,0.08833336158584756,0.09351658185813337,0.1259363267523778
20100831,0.030305068017138604,0.002534117339654318,0.01658097703227651,0.02134907330307345,0.02506497424238121,0.015815098935167443,-0.0004330375962209403,0.0009891804257022333,-0.029742834055788425,0.0032501179766217863
20100930,0.10048619395278373,0.10315202491062518,0.09295346098150631,0.09303096981587222,0.07052528046558325,0.09705828268321978,0.09251390377270613,0.06443095864547516,0.10723230987332387,0.09795085447339881
20101029,0.008764366623151474,0.028715456020499616,0.00029833429358782086,-0.012287835341087442,-0.008263219710705115,-0.0002624464444700573,-0.02341532889511515,0.03201908771977884,0.05844625496518557,0.038564572694152505
20101130,-0.022083091445899077,-0.02700612831896848,-0.031582197953632235,-0.008841692971390164,-0.016267936221480483,-0.017658970070069824,-0.02472708437050983,-0.02694069890375564,-0.017504180316537995,-0.0074040905248027155
20101231,-0.04499939936414888,-0.06919693658904716,-0.01772747522614722,-0.011282505819881898,-0.0356378349144245,-0.054542442728165996,-0.037803824866278944,-0.07475518622452955,-0.09593445227129573,-0.07957116475372063
20110131,0.09873473421320192,0.08271335303072858,0.10434836302930876,0.07728625280442974,0.1091631984508303,0.11231218220925278,0.10384810050171074,0.09039138193733282,0.08135443440160221,0.11084947459027877
20110228,0.016235982126700594,-0.035085521418633796,0.00183515580497411,-0.0029707244087594765,0.007190123188816108,0.0023762630683586213,0.003718740362756582,-0.017033578450221035,-0.05153225726931924,-0.019213640325893754
20110331,-0.03662545253919096,-0.06946143789619671,-0.0072782476131393,-0.017774983995406574,-0.012760487351852909,-0.03265262334095802,-0.016718809211236373,-0.04134241520871896,-0.06042799017738253,-0.04384831783906644
