,0,1,2,3,4,5,6,7,8,9
20091231,0.2890017661978841,0.5873855627873051,0.44808690131596207,0.5733625681324355,0.31860156178471977,0.6342677739876524,0.33240777837977464,0.3166794346559914,0.09548582430971637,0.21011719324074407
20100129,-0.038347784048599405,-0.02592308528508303,-0.022613567242081918,-0.04909359840271192,-0.03624712706558359,-0.04532144880369615,-0.045340546715204794,-0.030804003308217042,-0.030317889037023458,-0.018038714414884447
20100226,0.0679321006242701,0.06581248654200833,0.07302920649185779,0.04486980506071745,0.06280450211112583,0.09964618056313132,0.07263443525953212,0.05926235192719352,0.051567569429201404,0.05203055667751081
20100331,0.025432618845920112,0.029346688213909598,0.03966796023244105,0.02405776438277623,0.03245051879828097,0.029186960337548695,0.03623830287075034,0.035148752180800054,0.07812495361056054,0.06054411498095776
20100430,-0.05828342332674886,-0.0641753356483468,-0.07338482087443848,-0.07756567154007603,-0.08383905363819581,-0.08795718955854802,-0.07388144028016962,-0.0751496717167596,-0.07906771949973027,-0.05267455780981506
20100531,-0.08459155077381819,-0.08726849353841448,-0.10155357819993294,-0.10463914918124105,-0.09292094730687742,-0.0902295540569944,-0.0923957808443306,-0.07287923201720213,-0.032628689013370404,-0.06260750485735302
20100630,-0.11718216421511143,-0.09209253315067925,-0.10705643154217605,-0.08604023435682517,-0.09463707523374498,-0.1050937010907776,-0.09854105908896595,-0.0899174784984778,-0.06268462958465784,-0.08506060777782301
20100730,0.16236063496914835,0.14791225285787724,0.16405537329372388,0.14680618404984586,0.15541069692949724,0.15754231798843804,0.16968889469813095,0.15873066935680882,0.12082151614483216,0.14596146471780125
20100831,0.10347079423584261,0.07107522980859735,0.08128197853819952,0.056863271651588235,0.08021027059499379,0.10163263504030248,0.07128137764456458,0.08820269422686688,0.08015984693180019,0.12155945328845219
20100930,0.025740240704717886,-0.004831328466404951,0.022006245403220596,0.026017952969060024,0.021733006890704218,0.019428052819895496,0.0035955122489080217,-0.0006717942333894861,-0.037211235124508586,0.0044215440906590275
20101029,0.0953734407543407,0.10916026097736703,0.07896252070023389,0.09293253805346484,0.06758053741251702,0.09752493778452113,0.07933161626163351,0.06795725678203805,0.10448032596735092,0.09073920550754577
20101130,0.009733168505495637,0.023773391132918157,0.0018726107245417075,-0.013705734528972852,-0.008041810133738166,0.0025185985655870437,-0.030436004217566377,0.024400254397487012,0.06540743041962334,0.03277144238957568
